#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        9475     1.68018     1.66452  0.00156166
        9476     1.68066     1.66452  0.00156149
        9477      1.6811     1.66453  0.00156133
        9478     1.68149     1.66453  0.00156117
        9479     1.68184     1.66453    0.001561
        9480     1.68215     1.66453  0.00156084
        9481     1.68243     1.66453  0.00156067
        9482     1.68266     1.66453  0.00156051
        9483     1.68286     1.66454  0.00156035
        9484     1.68301     1.66454  0.00156018
        9485     1.68313     1.66454  0.00156002
        9486     1.68322     1.66454  0.00155986
        9487     1.68327     1.66454   0.0015597
        9488     1.68328     1.66455  0.00155953
        9489     1.68326     1.66455  0.00155937
        9490      1.6832     1.66455  0.00155921
        9491     1.68311     1.66455  0.00155904
        9492     1.68298     1.66455  0.00155888
        9493     1.68281     1.66456  0.00155872
        9494      1.6826     1.66456  0.00155855
        9495     1.68236     1.66456  0.00155839
        9496     1.68208     1.66456  0.00155823
        9497     1.68175     1.66456  0.00155806
        9498     1.68139     1.66457   0.0015579
        9499     1.68098     1.66457  0.00155774
        9500     1.68053     1.66457  0.00155758
        9501     1.68004     1.66457  0.00155741
        9502      1.6795     1.66457  0.00155725
        9503     1.67892     1.66457  0.00155709
        9504     1.67828     1.66458  0.00155692
        9505     1.67759     1.66458  0.00155676
        9506     1.67685     1.66458   0.0015566
        9507     1.67606     1.66458  0.00155643
        9508     1.67522     1.66458  0.00155627
        9509     1.67431     1.66458  0.00155611
        9510     1.67335     1.66458  0.00155594
        9511     1.67234     1.66458  0.00155578
        9512     1.67126     1.66458  0.00155562
        9513     1.67012     1.66458  0.00155545
        9514     1.66892     1.66458  0.00155529
        9515     1.66765     1.66458  0.00155513
        9516     1.66633     1.66459  0.00155496
        9517     1.66493     1.66459   0.0015548
        9518     1.66348     1.66459  0.00155464
        9519     1.66195     1.66458  0.00155447
        9520     1.66036     1.66458  0.00155431
        9521      1.6587     1.66458  0.00155415
        9522     1.65698     1.66458  0.00155398
        9523     1.65519     1.66458  0.00155382
        9524     1.65333     1.66458  0.00155366
        9525     1.65141     1.66458   0.0015535
        9526     1.64942     1.66458  0.00155333
        9527     1.64737     1.66458  0.00155317
        9528     1.64526     1.66457  0.00155301
        9529     1.64308     1.66457  0.00155285
        9530     1.64084     1.66457  0.00155269
        9531     1.63854     1.66457  0.00155253
        9532     1.63619     1.66456  0.00155237
        9533     1.63377     1.66456  0.00155221
        9534     1.63131     1.66456  0.00155205
        9535     1.62878     1.66455  0.00155189
        9536     1.62621     1.66455  0.00155173
        9537     1.62359     1.66454  0.00155158
        9538     1.62092     1.66454  0.00155142
        9539      1.6182     1.66454  0.00155126
        9540     1.61545     1.66453  0.00155111
        9541     1.61265     1.66452  0.00155096
        9542     1.60982     1.66452  0.00155081
        9543     1.60695     1.66451  0.00155065
        9544     1.60405     1.66451  0.00155051
        9545     1.60112      1.6645  0.00155036
        9546     1.59816     1.66449  0.00155021
        9547     1.59518     1.66449  0.00155007
        9548     1.59218     1.66448  0.00154992
        9549     1.58916     1.66447  0.00154978
        9550     1.58613     1.66446  0.00154964
        9551     1.58309     1.66445   0.0015495
        9552     1.58004     1.66444  0.00154936
        9553     1.57699     1.66444  0.00154923
        9554     1.57393     1.66443  0.00154909
        9555     1.57088     1.66442  0.00154896
        9556     1.56784     1.66441  0.00154883
        9557      1.5648      1.6644  0.00154871
        9558     1.56178     1.66439  0.00154858
        9559     1.55877     1.66437  0.00154846
        9560     1.55578     1.66436  0.00154834
        9561     1.55282     1.66435  0.00154822
        9562     1.54988     1.66434  0.00154811
        9563     1.54697     1.66433  0.00154799
        9564      1.5441     1.66431  0.00154788
        9565     1.54127      1.6643  0.00154777
        9566     1.53847     1.66429  0.00154767
        9567     1.53573     1.66427  0.00154756
        9568     1.53303     1.66426  0.00154746
        9569     1.53038     1.66425  0.00154736
        9570      1.5278     1.66423  0.00154727
        9571     1.52527     1.66422  0.00154717
        9572      1.5228      1.6642  0.00154708
        9573      1.5204     1.66419    0.001547
        9574     1.51808     1.66417  0.00154691
        9575     1.51582     1.66416  0.00154682
        9576     1.51365     1.66414  0.00154674
        9577     1.51155     1.66413  0.00154666
        9578     1.50954     1.66411  0.00154659
        9579     1.50762     1.66409  0.00154651
        9580     1.50579     1.66408  0.00154644
        9581     1.50405     1.66406  0.00154637
        9582     1.50241     1.66404   0.0015463
        9583     1.50087     1.66403  0.00154623
        9584     1.49944     1.66401  0.00154616
        9585     1.49811     1.66399   0.0015461
        9586     1.49689     1.66397  0.00154604
        9587     1.49578     1.66396  0.00154597
        9588     1.49478     1.66394  0.00154591
        9589      1.4939     1.66392  0.00154585
        9590     1.49313      1.6639   0.0015458
        9591     1.49249     1.66389  0.00154574
        9592     1.49197     1.66387  0.00154568
        9593     1.49157     1.66385  0.00154562
        9594     1.49129     1.66383  0.00154557
        9595     1.49114     1.66381  0.00154551
        9596     1.49112      1.6638  0.00154546
        9597     1.49123     1.66378   0.0015454
        9598     1.49146     1.66376  0.00154534
        9599     1.49182     1.66374  0.00154528
        9600     1.49231     1.66372  0.00154523
        9601     1.49293     1.66371  0.00154517
        9602     1.49368     1.66369  0.00154511
        9603     1.49456     1.66367  0.00154505
        9604     1.49557     1.66365  0.00154499
        9605     1.49671     1.66364  0.00154492
        9606     1.49798     1.66362  0.00154486
        9607     1.49937      1.6636  0.00154479
        9608     1.50089     1.66359  0.00154472
        9609     1.50254     1.66357  0.00154466
        9610     1.50431     1.66355  0.00154458
        9611      1.5062     1.66354  0.00154451
        9612     1.50821     1.66352  0.00154443
        9613     1.51034      1.6635  0.00154435
        9614     1.51259     1.66349  0.00154427
        9615     1.51495     1.66347  0.00154419
        9616     1.51742     1.66346   0.0015441
        9617     1.52001     1.66344  0.00154402
        9618      1.5227     1.66343  0.00154392
        9619     1.52549     1.66341  0.00154383
        9620     1.52839      1.6634  0.00154373
        9621     1.53138     1.66339  0.00154363
        9622     1.53446     1.66337  0.00154353
        9623     1.53764     1.66336  0.00154343
        9624     1.54091     1.66335  0.00154332
        9625     1.54425     1.66333  0.00154321
        9626     1.54768     1.66332   0.0015431
        9627     1.55118     1.66331  0.00154298
        9628     1.55476      1.6633  0.00154286
        9629      1.5584     1.66329  0.00154274
        9630     1.56211     1.66328  0.00154261
        9631     1.56587     1.66327  0.00154249
        9632     1.56969     1.66326  0.00154236
        9633     1.57357     1.66325  0.00154222
        9634     1.57748     1.66324  0.00154209
        9635     1.58144     1.66323  0.00154195
        9636     1.58544     1.66322  0.00154182
        9637     1.58947     1.66322  0.00154167
        9638     1.59353     1.66321  0.00154153
        9639     1.59761      1.6632  0.00154139
        9640     1.60171     1.66319  0.00154124
        9641     1.60582     1.66319  0.00154109
        9642     1.60995     1.66318  0.00154094
        9643     1.61408     1.66318  0.00154079
        9644     1.61822     1.66317  0.00154064
        9645     1.62235     1.66317  0.00154048
        9646     1.62648     1.66317  0.00154033
        9647     1.63059     1.66316  0.00154017
        9648     1.63469     1.66316  0.00154002
        9649     1.63878     1.66316  0.00153986
        9650     1.64283     1.66315   0.0015397
        9651     1.64687     1.66315  0.00153954
        9652     1.65087     1.66315  0.00153938
        9653     1.65483     1.66315  0.00153922
        9654     1.65876     1.66315  0.00153906
        9655     1.66265     1.66315   0.0015389
        9656      1.6665     1.66315  0.00153874
        9657      1.6703     1.66315  0.00153859
        9658     1.67405     1.66315  0.00153843
        9659     1.67774     1.66315  0.00153827
        9660     1.68138     1.66316  0.00153811
        9661     1.68496     1.66316  0.00153795
        9662     1.68848     1.66316   0.0015378
        9663     1.69194     1.66316  0.00153764
        9664     1.69533     1.66317  0.00153748
        9665     1.69865     1.66317  0.00153733
        9666     1.70191     1.66317  0.00153718
        9667     1.70509     1.66318  0.00153702
        9668      1.7082     1.66318  0.00153687
        9669     1.71123     1.66319  0.00153672
        9670     1.71419     1.66319  0.00153657
        9671     1.71707      1.6632  0.00153642
        9672     1.71987     1.66321  0.00153627
        9673     1.72259     1.66321  0.00153613
        9674     1.72522     1.66322  0.00153598
        9675     1.72778     1.66322  0.00153584
        9676     1.73025     1.66323  0.00153569
        9677     1.73263     1.66324  0.00153555
        9678     1.73493     1.66325  0.00153541
        9679     1.73715     1.66325  0.00153527
        9680     1.73928     1.66326  0.00153513
        9681     1.74132     1.66327    0.001535
        9682     1.74327     1.66328  0.00153486
        9683     1.74514     1.66329  0.00153472
        9684     1.74692     1.66329  0.00153459
        9685     1.74861      1.6633  0.00153446
        9686     1.75022     1.66331  0.00153432
        9687     1.75173     1.66332  0.00153419
        9688     1.75317     1.66333  0.00153406
        9689     1.75451     1.66334  0.00153393
        9690     1.75577     1.66335   0.0015338
        9691     1.75694     1.66336  0.00153368
        9692     1.75803     1.66337  0.00153355
        9693     1.75903     1.66338  0.00153342
        9694     1.75995     1.66339   0.0015333
