#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        5964    -5.01215     -5.0508   0.0023704
        5965    -5.01247     -5.0508  0.00237002
        5966    -5.01272    -5.05079  0.00236963
        5967    -5.01291    -5.05078  0.00236924
        5968    -5.01303    -5.05078  0.00236885
        5969    -5.01324    -5.05077  0.00236846
        5970    -5.01353    -5.05077  0.00236807
        5971    -5.01362    -5.05076  0.00236768
        5972    -5.01334    -5.05075   0.0023673
        5973    -5.01285    -5.05075  0.00236691
        5974    -5.01262    -5.05074  0.00236652
        5975    -5.01218    -5.05073  0.00236613
        5976    -5.01199    -5.05073  0.00236575
        5977    -5.01161    -5.05072  0.00236536
        5978    -5.01118    -5.05071  0.00236497
        5979    -5.01056    -5.05071  0.00236459
        5980    -5.01005     -5.0507   0.0023642
        5981     -5.0095    -5.05069  0.00236382
        5982    -5.00846    -5.05069  0.00236343
        5983    -5.00769    -5.05068  0.00236305
        5984    -5.00689    -5.05067  0.00236266
        5985    -5.00621    -5.05066  0.00236228
        5986    -5.00535    -5.05066   0.0023619
        5987    -5.00446    -5.05065  0.00236152
        5988    -5.00401    -5.05064  0.00236113
        5989    -5.00278    -5.05063  0.00236075
        5990    -5.00197    -5.05063  0.00236037
        5991    -5.00115    -5.05062  0.00235999
        5992    -5.00031    -5.05061  0.00235962
        5993    -4.99915     -5.0506  0.00235924
        5994    -4.99828    -5.05059  0.00235886
        5995    -4.99709    -5.05058  0.00235848
        5996    -4.99649    -5.05057  0.00235811
        5997    -4.99542    -5.05056  0.00235773
        5998     -4.9945    -5.05056  0.00235736
        5999    -4.99387    -5.05055  0.00235698
        6000    -4.99278    -5.05054  0.00235661
        6001    -4.99213    -5.05053  0.00235624
        6002    -4.99163    -5.05052  0.00235587
        6003    -4.99098    -5.05051  0.00235549
        6004    -4.98987     -5.0505  0.00235512
        6005     -4.9889    -5.05049  0.00235475
        6006    -4.98809    -5.05048  0.00235438
        6007    -4.98727    -5.05047  0.00235402
        6008    -4.98616    -5.05045  0.00235365
        6009    -4.98534    -5.05044  0.00235328
        6010    -4.98423    -5.05043  0.00235292
        6011    -4.98343    -5.05042  0.00235255
        6012    -4.98249    -5.05041  0.00235219
        6013     -4.9817     -5.0504  0.00235182
        6014    -4.98078    -5.05039  0.00235146
        6015    -4.97986    -5.05038   0.0023511
        6016    -4.97926    -5.05036  0.00235074
        6017    -4.97822    -5.05035  0.00235038
        6018    -4.97705    -5.05034  0.00235002
        6019    -4.97681    -5.05033  0.00234966
        6020    -4.97598    -5.05032   0.0023493
        6021    -4.97502     -5.0503  0.00234895
        6022    -4.97409    -5.05029  0.00234859
        6023    -4.97333    -5.05028  0.00234823
        6024    -4.97275    -5.05026  0.00234788
        6025    -4.97221    -5.05025  0.00234753
        6026     -4.9717    -5.05024  0.00234717
        6027    -4.97077    -5.05023  0.00234682
        6028    -4.97017    -5.05021  0.00234647
        6029    -4.96932     -5.0502  0.00234612
        6030    -4.96881    -5.05018  0.00234577
        6031    -4.96849    -5.05017  0.00234542
        6032    -4.96776    -5.05016  0.00234507
        6033    -4.96753    -5.05014  0.00234472
        6034    -4.96705    -5.05013  0.00234437
        6035    -4.96662    -5.05012  0.00234402
        6036    -4.96593     -5.0501  0.00234368
        6037    -4.96591    -5.05009  0.00234333
        6038    -4.96579    -5.05007  0.00234298
        6039    -4.96573    -5.05006  0.00234264
        6040    -4.96573    -5.05005  0.00234229
        6041    -4.96579    -5.05003  0.00234194
        6042    -4.96591    -5.05002   0.0023416
        6043    -4.96594       -5.05  0.00234125
        6044    -4.96574    -5.04999  0.00234091
        6045    -4.96622    -5.04998  0.00234056
        6046    -4.96676    -5.04996  0.00234021
        6047    -4.96737    -5.04995  0.00233987
        6048    -4.96806    -5.04994  0.00233952
        6049    -4.96866    -5.04992  0.00233917
        6050    -4.96934    -5.04991  0.00233882
        6051    -4.96995     -5.0499  0.00233847
        6052    -4.97048    -5.04988  0.00233812
        6053    -4.97139    -5.04987  0.00233777
        6054    -4.97253    -5.04986  0.00233742
        6055    -4.97344    -5.04984  0.00233707
        6056    -4.97428    -5.04983  0.00233672
        6057     -4.9755    -5.04982  0.00233636
        6058    -4.97694    -5.04981  0.00233601
        6059    -4.97832     -5.0498  0.00233565
        6060    -4.97962    -5.04978   0.0023353
        6061      -4.981    -5.04977  0.00233494
        6062    -4.98261    -5.04976  0.00233458
        6063      -4.984    -5.04975  0.00233422
        6064    -4.98577    -5.04974  0.00233386
        6065    -4.98746    -5.04973   0.0023335
        6066    -4.98952    -5.04972  0.00233313
        6067    -4.99151    -5.04971  0.00233277
        6068    -4.99358     -5.0497   0.0023324
        6069    -4.99586    -5.04969  0.00233203
        6070    -4.99822    -5.04968  0.00233167
        6071    -5.00064    -5.04968   0.0023313
        6072    -5.00298    -5.04967  0.00233092
        6073    -5.00538    -5.04966  0.00233055
        6074    -5.00754    -5.04965  0.00233018
        6075    -5.01006    -5.04965   0.0023298
        6076    -5.01264    -5.04964  0.00232943
        6077    -5.01527    -5.04964  0.00232905
        6078     -5.0178    -5.04963  0.00232868
        6079    -5.02068    -5.04963   0.0023283
        6080    -5.02345    -5.04962  0.00232792
        6081    -5.02642    -5.04962  0.00232754
        6082    -5.02943    -5.04961  0.00232716
        6083    -5.03216    -5.04961  0.00232678
        6084    -5.03508    -5.04961   0.0023264
        6085    -5.03803    -5.04961  0.00232601
        6086     -5.0413    -5.04961  0.00232563
        6087    -5.04444    -5.04961  0.00232525
        6088    -5.04759     -5.0496  0.00232487
        6089     -5.0506    -5.04961  0.00232449
        6090    -5.05362    -5.04961  0.00232411
        6091    -5.05664    -5.04961  0.00232372
        6092    -5.05966    -5.04961  0.00232334
        6093    -5.06252    -5.04961  0.00232296
        6094    -5.06567    -5.04961  0.00232258
        6095    -5.06881    -5.04962   0.0023222
        6096    -5.07178    -5.04962  0.00232183
        6097    -5.07488    -5.04962  0.00232145
        6098     -5.0778    -5.04963  0.00232107
        6099    -5.08053    -5.04963   0.0023207
        6100    -5.08353    -5.04964  0.00232032
        6101    -5.08634    -5.04965  0.00231995
        6102     -5.0891    -5.04965  0.00231958
        6103    -5.09182    -5.04966  0.00231921
        6104    -5.09449    -5.04967  0.00231884
        6105    -5.09725    -5.04967  0.00231848
        6106     -5.0998    -5.04968  0.00231811
        6107    -5.10244    -5.04969  0.00231775
        6108    -5.10502     -5.0497  0.00231739
        6109    -5.10767    -5.04971  0.00231703
        6110    -5.11041    -5.04972  0.00231667
        6111    -5.11263    -5.04973  0.00231631
        6112    -5.11491    -5.04974  0.00231596
        6113    -5.11712    -5.04975   0.0023156
        6114     -5.1191    -5.04976  0.00231525
        6115    -5.12084    -5.04977   0.0023149
        6116    -5.12235    -5.04979  0.00231456
        6117    -5.12407     -5.0498  0.00231421
        6118     -5.1257    -5.04981  0.00231386
        6119     -5.1274    -5.04982  0.00231352
        6120    -5.12901    -5.04984  0.00231318
        6121    -5.13082    -5.04985  0.00231284
        6122     -5.1321    -5.04986   0.0023125
        6123    -5.13298    -5.04988  0.00231216
        6124    -5.13392    -5.04989  0.00231183
        6125    -5.13507     -5.0499  0.00231149
        6126    -5.13597    -5.04992  0.00231116
        6127    -5.13664    -5.04993  0.00231082
        6128    -5.13706    -5.04995  0.00231049
        6129    -5.13801    -5.04996  0.00231016
        6130    -5.13916    -5.04998  0.00230982
        6131    -5.13947    -5.04999  0.00230949
        6132     -5.1397       -5.05  0.00230916
        6133    -5.13984    -5.05002  0.00230883
        6134    -5.13975    -5.05003   0.0023085
        6135    -5.13988    -5.05005  0.00230817
        6136    -5.13994    -5.05006  0.00230784
        6137    -5.13991    -5.05008  0.00230751
        6138    -5.14012    -5.05009  0.00230719
        6139    -5.13995    -5.05011  0.00230686
        6140    -5.13987    -5.05012  0.00230653
        6141    -5.13942    -5.05014   0.0023062
        6142    -5.13907    -5.05015  0.00230587
        6143     -5.1382    -5.05017  0.00230554
        6144    -5.13773    -5.05018   0.0023052
        6145    -5.13676    -5.05019  0.00230487
        6146    -5.13619    -5.05021  0.00230454
        6147    -5.13558    -5.05022  0.00230421
        6148    -5.13448    -5.05024  0.00230387
        6149    -5.13395    -5.05025  0.00230354
        6150    -5.13308    -5.05026   0.0023032
        6151    -5.13234    -5.05028  0.00230287
        6152    -5.13187    -5.05029  0.00230253
        6153    -5.13094     -5.0503  0.00230219
        6154    -5.13029    -5.05031  0.00230186
        6155    -5.12948    -5.05033  0.00230152
        6156    -5.12867    -5.05034  0.00230118
        6157    -5.12785    -5.05035  0.00230084
        6158    -5.12719    -5.05037   0.0023005
        6159    -5.12638    -5.05038  0.00230016
        6160    -5.12558    -5.05039  0.00229982
        6161     -5.1248     -5.0504  0.00229948
        6162    -5.12358    -5.05041  0.00229914
        6163    -5.12284    -5.05043  0.00229879
        6164    -5.12213    -5.05044  0.00229845
        6165    -5.12145    -5.05045  0.00229811
        6166     -5.1208    -5.05046  0.00229776
        6167    -5.12003    -5.05047  0.00229742
        6168    -5.11946    -5.05048  0.00229707
        6169    -5.11924    -5.05049  0.00229673
        6170    -5.11891    -5.05051  0.00229638
        6171    -5.11863    -5.05052  0.00229603
        6172     -5.1184    -5.05053  0.00229569
        6173    -5.11838    -5.05054  0.00229534
        6174    -5.11812    -5.05055    0.002295
        6175    -5.11806    -5.05056  0.00229465
        6176    -5.11807    -5.05057  0.00229431
        6177    -5.11798    -5.05058  0.00229396
        6178    -5.11797    -5.05059  0.00229362
        6179    -5.11832     -5.0506  0.00229327
        6180    -5.11858    -5.05061  0.00229293
        6181    -5.11862    -5.05063  0.00229258
        6182    -5.11902    -5.05064  0.00229224
        6183    -5.11919    -5.05065  0.00229189
        6184    -5.11942    -5.05066  0.00229155
        6185    -5.12003    -5.05067  0.00229121
        6186    -5.12041    -5.05068  0.00229086
        6187      -5.121    -5.05069  0.00229052
        6188    -5.12151     -5.0507  0.00229018
        6189    -5.12194    -5.05072  0.00228984
        6190    -5.12274    -5.05073   0.0022895
        6191    -5.12359    -5.05074  0.00228916
        6192    -5.12422    -5.05075  0.00228882
        6193    -5.12535    -5.05076  0.00228848
        6194     -5.1267    -5.05078  0.00228815
        6195    -5.12796    -5.05079  0.00228781
        6196    -5.12912     -5.0508  0.00228748
        6197    -5.13034    -5.05081  0.00228714
        6198    -5.13161    -5.05083  0.00228681
        6199    -5.13294    -5.05084  0.00228648
        6200    -5.13416    -5.05085  0.00228615
        6201    -5.13558    -5.05087  0.00228582
        6202    -5.13689    -5.05088   0.0022855
        6203     -5.1381    -5.05089  0.00228517
        6204     -5.1395    -5.05091  0.00228485
        6205    -5.14108    -5.05092  0.00228453
        6206    -5.14286    -5.05094  0.00228421
        6207    -5.14451    -5.05095  0.00228389
        6208    -5.14605    -5.05097  0.00228357
        6209    -5.14792    -5.05098  0.00228326
        6210    -5.14951      -5.051  0.00228294
        6211    -5.15112    -5.05102  0.00228263
        6212    -5.15306    -5.05103  0.00228232
        6213    -5.15517    -5.05105  0.00228202
        6214    -5.15699    -5.05107  0.00228172
        6215    -5.15868    -5.05108  0.00228141
        6216    -5.16023     -5.0511  0.00228111
        6217    -5.16209    -5.05112  0.00228082
        6218    -5.16381    -5.05114  0.00228052
        6219    -5.16598    -5.05116  0.00228023
        6220    -5.16786    -5.05117  0.00227994
        6221    -5.17004    -5.05119  0.00227965
        6222    -5.17207    -5.05121  0.00227937
        6223    -5.17425    -5.05123  0.00227909
        6224    -5.17567    -5.05125  0.00227881
        6225    -5.17739    -5.05127  0.00227854
        6226     -5.1794    -5.05129  0.00227826
        6227     -5.1814    -5.05131  0.00227799
        6228    -5.18324    -5.05134  0.00227773
        6229    -5.18521    -5.05136  0.00227746
        6230    -5.18702    -5.05138   0.0022772
        6231    -5.18911     -5.0514  0.00227694
        6232    -5.19058    -5.05142  0.00227669
        6233    -5.19233    -5.05145  0.00227643
        6234    -5.19376    -5.05147  0.00227618
        6235    -5.19547    -5.05149  0.00227593
        6236    -5.19731    -5.05152  0.00227569
        6237    -5.19897    -5.05154  0.00227545
        6238     -5.2006    -5.05156  0.00227521
        6239     -5.2019    -5.05159  0.00227497
        6240    -5.20347    -5.05161  0.00227474
        6241    -5.20562    -5.05164  0.00227451
        6242    -5.20714    -5.05166  0.00227428
        6243    -5.20862    -5.05169  0.00227405
        6244    -5.20977    -5.05171  0.00227383
        6245    -5.21103    -5.05174  0.00227361
        6246    -5.21226    -5.05176  0.00227339
        6247    -5.21376    -5.05179  0.00227317
