#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        8500     2.12064     2.02614  0.00826951
        8501     2.11312     2.02615  0.00826855
        8502     2.10595     2.02616  0.00826758
        8503     2.09939     2.02617  0.00826661
        8504     2.09225     2.02617  0.00826564
        8505     2.08552     2.02618  0.00826467
        8506     2.07824     2.02619   0.0082637
        8507     2.07212     2.02619  0.00826274
        8508     2.06524      2.0262  0.00826177
        8509     2.05834      2.0262   0.0082608
        8510     2.05263      2.0262  0.00825983
        8511     2.04693     2.02621  0.00825885
        8512     2.04124     2.02621  0.00825788
        8513     2.03606     2.02621  0.00825691
        8514     2.03115     2.02621  0.00825595
        8515     2.02677     2.02621  0.00825498
        8516     2.02245     2.02621  0.00825401
        8517     2.01866     2.02621  0.00825304
        8518      2.0147     2.02621  0.00825207
        8519     2.01153     2.02621   0.0082511
        8520     2.00867      2.0262  0.00825013
        8521      2.0059      2.0262  0.00824916
        8522     2.00369      2.0262   0.0082482
        8523     2.00108      2.0262  0.00824723
        8524     1.99928     2.02619  0.00824626
        8525      1.9978     2.02619   0.0082453
        8526     1.99664     2.02619  0.00824433
        8527     1.99581     2.02618  0.00824336
        8528     1.99458     2.02618   0.0082424
        8529     1.99438     2.02618  0.00824143
        8530     1.99449     2.02617  0.00824047
        8531     1.99515     2.02617   0.0082395
        8532     1.99587     2.02616  0.00823854
        8533     1.99616     2.02616  0.00823757
        8534     1.99745     2.02616  0.00823661
        8535     1.99926     2.02615  0.00823564
        8536     2.00109     2.02615  0.00823468
        8537     2.00294     2.02615  0.00823371
        8538     2.00527     2.02615  0.00823275
        8539      2.0076     2.02614  0.00823179
        8540     2.01039     2.02614  0.00823082
        8541     2.01338     2.02614  0.00822986
        8542     2.01681     2.02614   0.0082289
        8543     2.02018     2.02614  0.00822793
        8544     2.02372     2.02614  0.00822697
        8545      2.0274     2.02614  0.00822601
        8546     2.03098     2.02614  0.00822504
        8547     2.03517     2.02614  0.00822408
        8548     2.03946     2.02614  0.00822312
        8549     2.04359     2.02614  0.00822216
        8550     2.04756     2.02615   0.0082212
        8551     2.05158     2.02615  0.00822024
        8552     2.05564     2.02615  0.00821928
        8553     2.05996     2.02616  0.00821832
        8554     2.06429     2.02616  0.00821736
        8555     2.06909     2.02617   0.0082164
        8556     2.07337     2.02617  0.00821544
        8557     2.07713     2.02618  0.00821448
        8558     2.08155     2.02618  0.00821352
        8559      2.0859     2.02619  0.00821257
        8560     2.09039      2.0262  0.00821161
        8561     2.09429     2.02621  0.00821066
        8562     2.09734     2.02621   0.0082097
        8563      2.1005     2.02622  0.00820875
        8564     2.10375     2.02623  0.00820779
        8565     2.10756     2.02624  0.00820684
        8566        2.11     2.02625  0.00820589
        8567     2.11297     2.02626  0.00820494
        8568      2.1155     2.02627  0.00820399
        8569     2.11783     2.02628  0.00820303
        8570     2.11971     2.02629  0.00820208
        8571     2.12208     2.02631  0.00820114
        8572     2.12422     2.02632  0.00820019
        8573     2.12589     2.02633  0.00819924
        8574     2.12756     2.02634  0.00819829
        8575     2.12898     2.02635  0.00819734
        8576     2.13039     2.02636   0.0081964
        8577     2.13156     2.02638  0.00819545
        8578     2.13271     2.02639   0.0081945
        8579     2.13265      2.0264  0.00819356
        8580     2.13258     2.02641  0.00819261
        8581     2.13226     2.02643  0.00819167
        8582     2.13122     2.02644  0.00819072
        8583     2.12968     2.02645  0.00818978
        8584     2.12911     2.02646  0.00818883
        8585     2.12783     2.02647  0.00818789
        8586     2.12607     2.02649  0.00818694
        8587     2.12433      2.0265  0.00818599
        8588     2.12237     2.02651  0.00818505
        8589     2.12068     2.02652   0.0081841
        8590     2.11831     2.02653  0.00818316
        8591      2.1155     2.02654  0.00818221
        8592     2.11225     2.02655  0.00818127
        8593     2.10883     2.02656  0.00818032
        8594      2.1062     2.02657  0.00817937
        8595     2.10341     2.02658  0.00817843
        8596     2.09975     2.02659  0.00817748
        8597     2.09618     2.02659  0.00817653
        8598     2.09296      2.0266  0.00817558
        8599     2.08914     2.02661  0.00817464
        8600     2.08472     2.02662  0.00817369
        8601     2.08091     2.02662  0.00817274
        8602     2.07653     2.02663  0.00817179
        8603     2.07182     2.02663  0.00817084
        8604     2.06799     2.02664   0.0081699
        8605     2.06385     2.02664  0.00816895
        8606     2.05965     2.02665    0.008168
        8607     2.05444     2.02665  0.00816705
        8608     2.04966     2.02665   0.0081661
        8609     2.04484     2.02665  0.00816515
        8610     2.04024     2.02666  0.00816421
        8611     2.03561     2.02666  0.00816326
        8612     2.03121     2.02666  0.00816231
        8613     2.02656     2.02666  0.00816136
        8614     2.02166     2.02666  0.00816042
        8615     2.01701     2.02666  0.00815947
        8616     2.01284     2.02665  0.00815852
        8617     2.00772     2.02665  0.00815758
        8618      2.0031     2.02665  0.00815663
        8619     1.99778     2.02665  0.00815568
        8620     1.99393     2.02664  0.00815474
        8621     1.98938     2.02664  0.00815379
        8622     1.98463     2.02663  0.00815285
        8623     1.98038     2.02663  0.00815191
        8624     1.97618     2.02662  0.00815096
        8625     1.97129     2.02662  0.00815002
        8626      1.9674     2.02661  0.00814908
        8627     1.96283      2.0266  0.00814814
        8628      1.9583     2.02659   0.0081472
        8629     1.95405     2.02658  0.00814626
        8630      1.9496     2.02658  0.00814532
        8631     1.94568     2.02657  0.00814438
        8632     1.94131     2.02656  0.00814344
        8633     1.93747     2.02655   0.0081425
        8634     1.93343     2.02654  0.00814157
        8635     1.92919     2.02652  0.00814063
        8636     1.92498     2.02651   0.0081397
        8637     1.92082      2.0265  0.00813877
        8638     1.91741     2.02649  0.00813783
        8639     1.91404     2.02647   0.0081369
        8640     1.91022     2.02646  0.00813597
        8641     1.90667     2.02645  0.00813504
        8642     1.90315     2.02643  0.00813411
        8643     1.89966     2.02642  0.00813319
        8644      1.8962      2.0264  0.00813226
        8645     1.89253     2.02639  0.00813133
        8646     1.88888     2.02637  0.00813041
        8647     1.88525     2.02636  0.00812948
        8648     1.88189     2.02634  0.00812856
        8649     1.87759     2.02632  0.00812764
        8650     1.87402      2.0263  0.00812672
        8651     1.87048     2.02629   0.0081258
        8652      1.8672     2.02627  0.00812488
        8653     1.86345     2.02625  0.00812396
        8654     1.85996     2.02623  0.00812305
        8655     1.85625     2.02621  0.00812213
        8656     1.85304     2.02619  0.00812122
        8657     1.84936     2.02617  0.00812031
        8658     1.84594     2.02615   0.0081194
        8659     1.84206     2.02613  0.00811849
        8660     1.83844     2.02611  0.00811758
        8661     1.83484     2.02608  0.00811667
        8662     1.83126     2.02606  0.00811576
        8663     1.82843     2.02604  0.00811486
        8664     1.82466     2.02602  0.00811396
        8665      1.8214     2.02599  0.00811305
        8666     1.81769     2.02597  0.00811215
        8667     1.81449     2.02594  0.00811125
        8668     1.81132     2.02592  0.00811036
        8669     1.80844     2.02589  0.00810946
        8670      1.8056     2.02587  0.00810856
        8671     1.80304     2.02584  0.00810767
        8672     1.80052     2.02582  0.00810678
        8673     1.79734     2.02579  0.00810588
        8674     1.79469     2.02576  0.00810499
        8675     1.79209     2.02574   0.0081041
        8676     1.78956     2.02571  0.00810322
        8677     1.78686     2.02568  0.00810233
        8678     1.78398     2.02565  0.00810144
        8679     1.78118     2.02563  0.00810056
        8680     1.77871      2.0256  0.00809967
        8681     1.77679     2.02557  0.00809879
        8682     1.77449     2.02554  0.00809791
        8683     1.77203     2.02551  0.00809703
        8684     1.76992     2.02548  0.00809615
        8685     1.76839     2.02545  0.00809527
        8686     1.76625     2.02542   0.0080944
        8687     1.76446     2.02539  0.00809352
        8688     1.76279     2.02536  0.00809265
        8689       1.761     2.02533  0.00809177
        8690     1.75983      2.0253   0.0080909
        8691     1.75831     2.02527  0.00809003
        8692     1.75741     2.02524  0.00808915
        8693     1.75642     2.02521  0.00808828
        8694     1.75534     2.02518  0.00808741
        8695     1.75467     2.02515  0.00808654
        8696     1.75367     2.02511  0.00808567
        8697     1.75284     2.02508   0.0080848
        8698     1.75291     2.02505  0.00808393
        8699     1.75291     2.02502  0.00808306
        8700     1.75262     2.02499   0.0080822
        8701     1.75325     2.02496  0.00808133
        8702     1.75431     2.02493  0.00808046
        8703     1.75533      2.0249  0.00807959
        8704     1.75607     2.02487  0.00807872
        8705     1.75703     2.02483  0.00807785
        8706     1.75868      2.0248  0.00807698
        8707     1.76031     2.02477  0.00807611
        8708     1.76241     2.02474  0.00807524
        8709     1.76425     2.02471  0.00807437
        8710     1.76681     2.02468  0.00807349
        8711     1.76984     2.02465  0.00807262
        8712     1.77262     2.02463  0.00807175
        8713     1.77565      2.0246  0.00807087
        8714      1.7794     2.02457  0.00806999
        8715     1.78291     2.02454  0.00806911
        8716     1.78667     2.02451  0.00806824
        8717     1.79043     2.02449  0.00806735
        8718     1.79444     2.02446  0.00806647
        8719     1.79893     2.02443  0.00806559
