#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         605       -0.52   -0.578843  0.00471176
         606       -0.44   -0.578614  0.00470955
         607       -0.52   -0.578517  0.00470278
         608        -0.6   -0.578553  0.00469518
         609       -0.68   -0.578719  0.00469042
         610        -0.6   -0.578754  0.00468286
         611       -0.68    -0.57892  0.00467813
         612       -0.68   -0.579085   0.0046734
         613       -0.84   -0.579511  0.00468512
         614       -0.76   -0.579805   0.0046867
         615        -0.6   -0.579837  0.00467919
         616       -0.36   -0.579481  0.00468519
         617        -0.6   -0.579514  0.00467771
         618       -0.76   -0.579806  0.00467925
         619        -0.6   -0.579838  0.00467181
         620       -0.52   -0.579742  0.00466527
         621       -0.44   -0.579517  0.00466318
         622        -0.6    -0.57955   0.0046558
         623       -0.44   -0.579326  0.00465371
         624       -0.68   -0.579487  0.00464905
         625       -0.44   -0.579264  0.00464696
         626       -0.36   -0.578914  0.00465272
         627       -0.68   -0.579075  0.00464809
         628        -0.6   -0.579108  0.00464081
         629        -0.6   -0.579141  0.00463355
         630       -0.52   -0.579048  0.00462715
         631       -0.52   -0.578954  0.00462076
         632        -0.6   -0.578987  0.00461357
         633       -0.36   -0.578641  0.00461923
         634        -0.6   -0.578675  0.00461207
         635       -0.68   -0.578835  0.00460757
         636       -0.52   -0.578742  0.00460125
         637       -0.52    -0.57865  0.00459495
         638       -0.36   -0.578307  0.00460051
         639        -0.6   -0.578341  0.00459344
         640        -0.6   -0.578375  0.00458639
         641        -0.6   -0.578409  0.00457936
         642       -0.76   -0.578692  0.00458095
         643        -0.6   -0.578725  0.00457394
         644        -0.6   -0.578758  0.00456696
         645       -0.52   -0.578667  0.00456079
         646       -0.28   -0.578204   0.0045771
         647       -0.28   -0.577743  0.00459318
         648       -0.36   -0.577407  0.00459836
         649        -0.6   -0.577442  0.00459141
         650       -0.76   -0.577723  0.00459293
         651       -0.76   -0.578003   0.0045944
         652       -0.68    -0.57816  0.00459001
         653       -0.76   -0.578438  0.00459143
         654       -0.44   -0.578226  0.00458928
         655       -0.44   -0.578015  0.00458712
         656       -0.52   -0.577927  0.00458098
         657       -0.68   -0.578082  0.00457665
         658       -0.52   -0.577994  0.00457054
         659       -0.36   -0.577663  0.00457556
         660       -0.52   -0.577576  0.00456946
         661       -0.68   -0.577731  0.00456518
         662        -0.6   -0.577764   0.0045584
         663        -0.6   -0.577798  0.00455165
         664        -0.6   -0.577831  0.00454492
         665       -0.68   -0.577985  0.00454068
         666        -0.6   -0.578018  0.00453398
         667       -0.68   -0.578171  0.00452976
         668       -0.52   -0.578084  0.00452382
         669       -0.52   -0.577997  0.00451789
         670       -0.52    -0.57791  0.00451198
         671       -0.36   -0.577586  0.00451692
         672       -0.44   -0.577381  0.00451484
         673       -0.68   -0.577533  0.00451071
         674       -0.44   -0.577329  0.00450863
         675        -0.6   -0.577363  0.00450207
         676        -0.6   -0.577396  0.00449554
         677       -0.52   -0.577312   0.0044897
         678       -0.52   -0.577227  0.00448387
         679        -0.6   -0.577261  0.00447739
         680       -0.52   -0.577176   0.0044716
         681       -0.68   -0.577327  0.00446758
         682        -0.6   -0.577361  0.00446115
         683       -0.44    -0.57716  0.00445915
         684       -0.68    -0.57731  0.00445517
         685        -0.6   -0.577343  0.00444879
         686       -0.68   -0.577493  0.00444482
         687       -0.76   -0.577758  0.00444628
         688        -0.6   -0.577791  0.00443994
